,srcid,field,root,root-1,sigma,fwhm_snr,PBroad,PCauchy,REH,AdG,JEG,Old Comments,New Comments,final
958,156561,UDS,rubies-uds32-nod-v3,None,0.19137411553929445,1.6928551889547037,0.15176750192676552,2.875010264500338e-20,,,,,,
959,43980,UDS,rubies-uds41-nod-v3,None,0.19128291465621838,2.470672710338664,0.15169605392575242,5.71277644628484e-137,,,,,,
960,130472,UDS,rubies-uds22-nod-v3,None,0.19102164689137868,1.6988604831602458,0.15149136633939136,3.815003220198409e-12,,,,,,
961,57648,UDS,rubies-uds2-nod-v3,None,0.19072227848471796,1.2056573734225227,0.1512568166325423,5.343219977643776e-47,,,,,,
962,137228,UDS,rubies-uds32-nod-v3,None,0.19068988207315535,1.983533474665746,0.1512314338293462,2.492084736027709e-15,,,,,,
963,163807,UDS,rubies-uds31-nod-v3,None,0.19017732549762437,1.4205547549999114,0.15082982150569846,3.6840497338021966e-96,,,,,,
964,29878,EGS,rubies-egs51-nod-v3,None,0.18999845938440904,2.8679976084021703,0.15068966222463842,0.7597120351109924,,,,,,
965,55637,EGS,rubies-egs63-nod-v3,None,0.18994418125851434,2.0396362551117924,0.15064712900523214,6.45462768739939e-94,,,,,,
966,65166,EGS,rubies-egs61-nod-v3,None,0.1894992354968896,1.8867211367759518,0.15029844577271165,2.0478209420176178e-113,,,,,,
967,20759,EGS,rubies-egs63-v4,None,0.18897390834458602,2.6771461309344207,0.14988673355196622,0.19953061052397744,,,,,,
968,61132,EGS,rubies-egs63-nod-v3,None,0.18747470367087665,3.4204305114478193,0.14871154440321338,5.565764365413481e-17,,,,,,
969,19333,UDS,rubies-uds42-nod-v3,None,0.18742755388415397,2.0089887109192133,0.14867457949004004,0.03969822448518779,,,,,,
970,906808,UDS,rubies-uds22-v4,None,0.18711796897913377,2.6133204979172207,0.14843186022585772,9.615382235627581e-05,,,,,,
971,57660,EGS,rubies-egs62-nod-v3,None,0.18592075896228125,1.3176279220829126,0.1474930972776753,2.1273047576585328e-153,,,,,,
972,-7,UDS,rubies-uds1-nod-v3,None,0.18517174805794212,2.934559366069232,0.14690567234679444,0.9996752782087737,,,,,,
973,24257,EGS,rubies-egs51-nod-v3,None,0.18330914671828977,1.3823791154560192,0.14544454204307805,2.9544828693502364e-40,,,,,,
974,61624,UDS,rubies-uds3-nod-v3,None,0.18328671076456507,3.263936876128501,0.1454269389552561,6.673231161239812e-09,,,,,,
975,35978,UDS,rubies-uds3-v4,None,0.18302691737501178,2.904467383689088,0.14522310166171779,0.06722237682251896,,,,,,
976,28474,UDS,rubies-uds43-nod-v3,None,0.18298944435036527,2.1633491270463736,0.14519369903596918,0.12825244827113966,,,,,,
977,179413,UDS,rubies-uds21-nod-v3,None,0.18298519285598216,1.5008028306113212,0.14519036315431458,1.4683455274960743e-16,,,,,,
978,48309,EGS,rubies-egs52-nod-v3,rubies-egs61-nod-v3,0.18249296066229329,1.6268215184499355,0.14480412181863386,0.18154401842805312,,,,,,
979,141218,UDS,rubies-uds21-nod-v3,None,0.1818680172954984,1.8393975406940004,0.14431369562360052,1.5537627769750697e-06,,,,,,
980,124745,UDS,rubies-uds32-nod-v3,None,0.1814378333802108,2.52195751697668,0.14397607509292862,2.1908647248803608e-41,,,,,,
981,3266,EGS,rubies-egs52-v4,None,0.18089592555142261,1.5966525522504007,0.14355073296762258,2.0530163753545176e-74,,,,,,
982,169769,UDS,rubies-uds32-v4,None,0.17954301202161616,2.873357932522511,0.1424886527204495,0.7692424138378087,,,,,,
983,154285,UDS,rubies-uds32-v4,None,0.17895517969453537,2.0460533325764274,0.14202710508680635,0.028204925859034894,,,,,,
984,920424,EGS,rubies-egs53-v4,None,0.17887385396978173,2.769315617568566,0.14196324683387868,3.4928629187413047e-46,,,,,,
985,45271,UDS,rubies-uds41-nod-v3,None,0.17862347403589204,1.7206102132374423,0.14176663869555878,2.2463931620781034e-12,,,,,,
986,58875,EGS,rubies-egs63-nod-v3,None,0.17709691918230036,1.8048191028848979,0.14056773818530896,0.017617584396661095,,,,,,
987,931914,EGS,rubies-egs52-v4,None,0.1767524881031361,2.9033522533984586,0.14029718965897559,0.9999999999999996,,,,,,
988,46886,EGS,rubies-egs53-nod-v3,None,0.1766033440796717,2.0816084725774595,0.14018003281979247,0.04031080463921509,,,,,,
989,39354,UDS,rubies-uds41-nod-v3,None,0.1760081912722111,2.419228726233571,0.13971249279339204,2.8434301992228776e-17,,,,,,
990,22500,UDS,rubies-uds33-nod-v3,None,0.17581656682725375,1.6485044331108327,0.13956194606795802,2.526839093539579e-23,,,,,,
991,54677,EGS,rubies-egs62-nod-v3,None,0.17546880746436325,1.587233591777689,0.13928872145353935,6.915861319004118e-13,,,,,,
992,17064,UDS,rubies-uds41-nod-v3,None,0.1747167105099193,2.2086930673829235,0.1386977633454446,2.5870340530103744e-35,,,,,,
993,902139,EGS,rubies-egs52-v4,None,0.17397036016203096,1.8012606012857182,0.13811124384528622,1.2009673059210505e-10,,,,,,
994,150767,UDS,rubies-uds23-nod-v3,None,0.17296777196720453,1.3726500517572064,0.1373232399930327,5.170915760636204e-21,,,,,,
995,34596,EGS,rubies-egs53-nod-v3,None,0.1713726990302967,1.3272064526836898,0.1360692797806419,4.25173785290872e-12,,,,,,
996,144705,UDS,rubies-uds22-nod-v3,None,0.17109195611225905,3.2762389142734594,0.13584853929082705,0.8599596127169074,,,,,,
997,22647,EGS,rubies-egs53-nod-v3,None,0.17022692451989896,1.7673575459709703,0.1351683219785292,6.883762681203774e-06,,,,,,
998,169279,UDS,rubies-uds31-nod-v3,None,0.16959935932024314,1.972737265851478,0.13467477356178603,7.254782876093913e-06,,,,,,
999,44106,EGS,rubies-egs63-nod-v3,None,0.16884127459540688,3.177245496708337,0.13407850807241492,2.8239224618957605e-54,2.0,0.0,0.0,,,
1000,20766,UDS,rubies-uds41-v4,None,0.16879190668238958,1.8050167956536207,0.1340396754838445,0.5451180694106722,,,,,,
1001,43478,EGS,rubies-egs63-v4,None,0.1684848114592286,2.021732374736923,0.13379810843533996,0.014943982437459584,,,,,,
1002,38236,UDS,rubies-uds42-nod-v3,None,0.16838307450112489,1.6132423942754812,0.13371807741685504,5.677984230952683e-15,,,,,,
1003,37791,EGS,rubies-egs63-nod-v3,None,0.16749693197116894,3.528763898244416,0.13302093863790534,3.0240482414065406e-86,,,,,,
1004,37869,UDS,rubies-uds33-nod-v3,None,0.16735029000084392,2.2372784024419277,0.1329055636770379,0.9663018460499704,,,,,,
1005,934230,UDS,rubies-uds22-v4,None,0.16535790170241227,0.8991788239624726,0.13133771295748942,5.196385976197938e-262,,,,,,
1006,51665,UDS,rubies-uds3-nod-v3,None,0.16353642234355328,2.1631707801716016,0.12990390174323288,2.428729442269896e-23,,,,,,
1007,58080,EGS,rubies-egs62-nod-v3,None,0.16252800432560807,1.744828037876507,0.12910992281842856,6.447273324874409e-12,,,,,,
1008,14864,EGS,rubies-egs52-nod-v3,None,0.1623373626302256,2.407510357262901,0.12895980623975278,2.770510261713649e-40,,,,,,
1009,27233,EGS,rubies-egs51-nod-v3,None,0.16191970539134326,1.9837921237857645,0.12863091507067245,0.10677731241721594,,,,,,
1010,53692,EGS,rubies-egs63-nod-v3,None,0.1617532636459716,2.0266888189037875,0.1284998415368085,9.532714228882828e-05,,,,,,
1011,171974,UDS,rubies-uds21-nod-v3,None,0.16162357308995953,2.2984359281678075,0.12839770726387115,0.12501928336720913,,,,,,
1012,131086,UDS,rubies-uds22-nod-v3,None,0.1614768276407768,1.5454389771464094,0.12828213929171123,6.896354297872113e-08,,,,,,
1013,1519,EGS,rubies-egs52-v4,None,0.16131027118217725,2.0907304893748746,0.1281509660310289,0.02711893840584035,0.0,,,prism only,,
1014,30526,UDS,rubies-uds1-nod-v3,None,0.1612298415107774,2.9643858983700753,0.1280876215498308,1.3170494504428906e-07,,,,,,
1015,22380,EGS,rubies-egs63-nod-v3,None,0.1601727059302656,3.240177837626941,0.12725497070609318,3.2683073396935015e-33,,,,,,
1016,158240,UDS,rubies-uds32-nod-v3,None,0.1594462281400592,,0.12668268004868302,1.1994654552402225e-40,,,,,,
1017,28613,UDS,rubies-uds1-nod-v3,None,0.15689159227460128,2.703794048056954,0.12466971380925627,9.824201187319511e-103,,,,,,
1018,42957,UDS,rubies-uds1-nod-v3,None,0.15573298562620938,1.8772360589170674,0.12375650439481005,0.026236939392056954,,,,,,
1019,21245,UDS,rubies-uds43-nod-v3,None,0.15324749732597445,1.7649978871489067,0.12179689744352372,0.00011264534032245116,,,,,,
1020,47714,UDS,rubies-uds3-v4,None,0.1508886333475495,4.921063986334525,0.11993643290079742,0.9205444763806128,,,,,,
1021,52527,EGS,rubies-egs62-nod-v3,None,0.15024815157477078,3.7147509973064787,0.11943116242912102,0.9995040953089238,,,,,,
1022,4181,EGS,rubies-egs52-nod-v3,None,0.14925884267744105,2.0404592705652655,0.11865060979945506,7.503926934365982e-55,,,,,,
1023,63761,EGS,rubies-egs62-nod-v3,None,0.14917167317411534,2.6071738965219775,0.11858182859010737,6.558528359193414e-12,,,,,,
1024,42630,EGS,rubies-egs62-nod-v3,None,0.14908790680616527,1.6734507827458585,0.11851573178643443,2.9386266177946297e-20,,,,,,
1025,40325,EGS,rubies-egs63-nod-v3,None,0.1489509284257538,1.8625598765743474,0.11840764566183372,6.091434716368688e-07,,,,,,
1026,21985,UDS,rubies-uds1-nod-v3,None,0.14816846781775023,,0.11779018385803493,1.5468136842635958e-48,,,,,,
1027,150339,UDS,rubies-uds32-v4,None,0.14797177339190662,1.792489937518358,0.1176349554469515,2.439851405742245e-21,,,,,,
1028,161009,UDS,rubies-uds32-nod-v3,None,0.14779065413601572,1.5349479497972822,0.11749201474023103,8.246687875209201e-120,,,,,,
1029,-114,UDS,rubies-uds3-nod-v3,None,0.14757457655297243,1.7544352902386033,0.11732147964853165,0.006752557872548898,,,,,,
1030,56068,EGS,rubies-egs63-nod-v3,None,0.14719556009924867,3.0683541082498507,0.11702233504510698,0.36996040856529355,,,,,,
1031,46113,UDS,rubies-uds2-nod-v3,None,0.14682133335747233,2.1517542252866595,0.11672695442123723,0.030232851313582255,,,,,,
1032,152720,UDS,rubies-uds21-nod-v3,None,0.14517631076784518,2.130248644319975,0.11542833096271296,4.5043723496236085e-06,,,,,,
1033,25078,EGS,rubies-egs51-v4,None,0.14482333847895576,2.815974297618144,0.11514964495718795,0.006729060364895423,,,,,,
1034,18660,EGS,rubies-egs63-nod-v3,None,0.14448222119088183,2.0913003847454243,0.11488030542081058,6.09387389096335e-12,,,,,,
1035,179679,UDS,rubies-uds21-nod-v3,None,0.14437877763205126,2.7504519400833467,0.11479862578615331,2.2015453084722112e-16,,,,,,
1036,58217,UDS,rubies-uds2-nod-v3,None,0.14355270792247474,1.5706691015855772,0.11414631265047105,5.4126043578518336e-08,,,,,,
1037,179568,UDS,rubies-uds31-v4,None,0.14329698582806252,1.9129142655457023,0.11394436377220998,2.7166691184956177e-11,2.0,1.0,,"check v4, looks narrow in G395M?",,
1038,135781,UDS,rubies-uds32-nod-v3,None,0.14308971322084543,1.456038623744908,0.1137806709971981,5.751968030235296e-103,,,,,,
1039,52454,EGS,rubies-egs61-nod-v3,None,0.14274723505702083,,0.11351018949888161,3.2941815627090134e-51,,,,,,
1040,34710,UDS,rubies-uds41-nod-v3,None,0.14243828804591024,1.9084287522640382,0.11326617879986782,6.096422112294457e-14,,,,,,
1041,119559,UDS,rubies-uds22-nod-v3,None,0.14103362482511148,3.2742986245978,0.11215662095315149,0.229204823371858,,,,,,
1042,135953,UDS,rubies-uds23-nod-v3,None,0.14054245813933477,1.5499560819407627,0.11176859138099868,4.78994108501071e-152,,,,,,
1043,152112,UDS,rubies-uds22-nod-v3,None,0.13989178939653923,1.6509824050932813,0.11125451138980652,0.00534015358964689,,,,,,
1044,147680,UDS,rubies-uds32-v4,None,0.13891106326920355,2.7407602020161153,0.11047957149381488,0.5774326842247592,,,,,,
1045,821159,UDS,rubies-uds43-v4,None,0.13691816178451208,1.4530762174424938,0.1089045169948594,4.9321150858928645e-05,,,,,,
1046,138933,UDS,rubies-uds32-v4,None,0.1364009023736323,1.5586325172332096,0.10849563964495529,0.00014879633318545858,,,,,,
1047,24710,UDS,rubies-uds43-nod-v3,None,0.13592683971795458,1.6261663913061972,0.10812088263735448,1.0996197962155634e-51,,,,,,
1048,46195,UDS,rubies-uds1-nod-v3,None,0.13571831817077315,3.6685155836775185,0.10795603409309253,0.25534609349565074,,,,,,
1049,46443,UDS,rubies-uds33-nod-v3,None,0.1355174497120943,1.5533107708722573,0.10779723135360066,1.8676964154217057e-58,,,,,,
1050,15185,UDS,rubies-uds41-nod-v3,None,0.13468147103573233,1.9605751944719025,0.1071362763312466,2.5220054568659856e-15,,,,,,
1051,140082,UDS,rubies-uds23-v4,None,0.1344832542261666,1.653831401247505,0.10697954800991878,2.2806530861292243e-05,,,,,,
1052,147539,UDS,rubies-uds32-nod-v3,None,0.13397397789936755,3.6819002246606254,0.10657684846933016,0.8775511156045328,,,,,,
1053,55195,UDS,rubies-uds3-nod-v3,None,0.13333760390639826,2.1713258993484863,0.10607361051658083,5.4501036578771414e-11,,,,,,
1054,969257,UDS,rubies-uds31-nod-v3,None,0.1331665113938318,1.9299072628453642,0.10593830504021391,3.3753169196100585e-05,,,,,,
1055,24163,UDS,rubies-uds33-nod-v3,None,0.13187456434291858,3.6233536178145465,0.10491649239342742,0.9998928586021552,,,,,,
1056,18271,EGS,rubies-egs51-nod-v3,None,0.13179880275092287,2.163376251741952,0.10485656644219665,0.016565097011910786,,,,,,
1057,44993,UDS,rubies-uds41-nod-v3,None,0.13088253963201438,3.273336430131287,0.10413177278892513,0.24034929680736722,,,,,,
1058,23732,UDS,rubies-uds33-nod-v3,None,0.12890937584276788,2.1631062039867364,0.1025706422755304,4.3744775514150097e-29,,,,,,
1059,57455,EGS,rubies-egs63-nod-v3,rubies-egs62-nod-v3,0.1286310572575363,2.2063407150733765,0.10235040968723082,0.6414138454573128,,,,,,
1060,159167,UDS,rubies-uds22-nod-v3,None,0.12850897119088,1.4559559620793396,0.10225380089220665,5.895314759680186e-23,,,,,,
1061,13721,UDS,rubies-uds41-nod-v3,None,0.127987393474644,1.7597504101469563,0.10184105046169584,0.31624355107213403,,,,,,
1062,147996,UDS,rubies-uds23-nod-v3,None,0.12766478313469135,1.9487123418417007,0.1015857390287168,0.8072351774748576,,,,,,
1063,3451,EGS,rubies-egs52-nod-v3,None,0.1271765636684791,3.0699858687530455,0.10119934577062575,0.11384128962151632,,,,,,
1064,40216,UDS,rubies-uds42-v4,None,0.12680557709977575,1.8192199185665872,0.10090571851212639,0.01563799043046607,,,,,,
1065,35807,EGS,rubies-egs53-v4,None,0.12616847322414582,1.5030809625600399,0.10040143337352563,5.33415803003027e-32,,,,,,
1066,152282,UDS,rubies-uds32-nod-v3,None,0.1256231636946884,2.3506810348298255,0.09996977376517892,9.714081169659543e-15,1.0,0.0,,Maaaybe,,
1067,918305,EGS,rubies-egs63-nod-v3,None,0.12396525144809246,1.9812135875795722,0.09865721187927451,0.9999999999982936,,,,,,
1068,964725,UDS,rubies-uds31-nod-v3,None,0.12369390592890603,1.9379729232589897,0.09844236303104642,2.4264977278699664e-28,,,,,,
1069,21037,UDS,rubies-uds43-nod-v3,None,0.12272287411039905,1.6988709797028467,0.0976734501368721,2.758515231242935e-08,,,,,,
1070,72495,EGS,rubies-egs62-nod-v3,None,0.12209773423128646,3.156007654117957,0.0971783837238413,0.0018227501311727293,,,,,,
1071,46719,UDS,rubies-uds41-v4,None,0.12176097037414373,2.0711391950131746,0.09691167497803863,1.5868890820036912e-05,,,,,,
1072,26940,UDS,rubies-uds42-nod-v3,None,0.12170502080148475,2.75253371298465,0.09686736322342838,0.3626743311585443,,,,,,
1073,172992,UDS,rubies-uds23-nod-v3,None,0.12132051842839887,1.9976720146360025,0.09656283129847809,8.900873397230611e-10,,,,,,
1074,-139,UDS,rubies-uds3-nod-v3,None,0.12113957960034881,2.670023755586126,0.09641951998358589,0.9968959246246982,,,,,,
1075,47632,UDS,rubies-uds2-nod-v3,None,0.12079756734052623,1.388285543410395,0.09614862302322064,5.22749311659585e-20,,,,,,
1076,28063,UDS,rubies-uds43-nod-v3,None,0.11979847874932088,1.5463455977531007,0.09535721295271596,7.65399625122648e-68,,,,,,
1077,43697,EGS,rubies-egs53-nod-v3,None,0.1194002139859827,2.492884360649717,0.09504170822785803,2.538219540825411e-09,,,,,,
1078,62320,EGS,rubies-egs53-nod-v3,None,0.11887163143536059,2.3767755214576356,0.0946229427925437,0.9932924855955438,1.0,1.0,1.0,,,
1079,153199,UDS,rubies-uds31-nod-v3,None,0.11858398670441611,1.9587139766125956,0.09439504741728753,0.22736236360202194,,,,,,
1080,14272,UDS,rubies-uds41-nod-v3,None,0.11824950748217684,1.6662921537490403,0.09413003620343234,0.2352931548280226,,,,,,
1081,153718,UDS,rubies-uds21-nod-v3,None,0.11740581017761437,2.7887386392444626,0.09346151993905884,0.7864243833736759,,,,,,
1082,114160,UDS,rubies-uds22-nod-v3,None,0.1171516707652318,1.0802182815045396,0.0932601357489371,2.6021583285713922e-95,1.0,,,Revisit,,
1083,163121,UDS,rubies-uds31-nod-v3,None,0.11698227594431845,1.5412042223562623,0.09312590121588925,3.673743284819647e-08,,,,,,
1084,30434,UDS,rubies-uds1-nod-v3,None,0.11604231824142573,1.1665253654030434,0.09238099678409238,1.6350885952631617e-62,,,,,,
1085,150378,UDS,rubies-uds31-nod-v3,None,0.11601546086088002,1.8774973319118,0.09235971145714619,1.0,,,,,Wrong z,N
1086,48397,EGS,rubies-egs63-nod-v3,None,0.1150314810206956,1.6868182574337596,0.0915798305845278,0.0042017395677102914,,,,,,
1087,18181,UDS,rubies-uds42-nod-v3,None,0.11494245593158023,2.210637728759428,0.09150926688256751,3.3890602122651544e-58,,,,,,
1088,47832,EGS,rubies-egs63-v4,None,0.11485419886310175,1.5476441920586954,0.0914393112218596,1.6155242653363262e-46,,,,,,
1089,36955,UDS,rubies-uds43-nod-v3,None,0.11462625136632325,1.6800677351525963,0.09125862872846707,8.079517421597742e-15,,,,,,
1090,956207,EGS,rubies-egs63-v4,rubies-egs62-v4,0.11432812229991171,1.2374242427316646,0.09102230971787319,6.950256285607427e-27,,,,,,
1091,50707,EGS,rubies-egs61-nod-v3,None,0.11415576877577624,3.7325924900031997,0.09088568597087157,5.319816012553239e-06,,,,,,
1092,170704,UDS,rubies-uds23-nod-v3,None,0.1139867294489292,1.6102605706333353,0.09075168675981016,0.002900298383665658,,,,,,
1093,177519,UDS,rubies-uds23-nod-v3,None,0.11381182020217309,1.536690520762965,0.09061303168497811,1.6378875320746565e-78,,,,,,
1094,183700,UDS,rubies-uds31-v4,None,0.11202547594714497,3.4697017571482553,0.08919679317348765,0.026407409720000215,,,,,,
1095,51149,EGS,rubies-egs63-v4,None,0.11181271508830387,3.235003867126927,0.0890280944352741,0.9987143410600565,,,,,,
1096,36514,UDS,rubies-uds33-nod-v3,None,0.11176488413452171,1.0412137981997025,0.08899016857236645,1.2024279226551253e-266,1.0,,,I don't buy it,,
1097,163567,UDS,rubies-uds32-nod-v3,None,0.11173647297801269,1.4142804275112377,0.08896764085479542,1.0955174203726815e-15,,,,,,
1098,23565,UDS,rubies-uds41-nod-v3,None,0.1115237539532713,2.561193711260849,0.08879896983883814,0.06551099329024014,,,,,,
1099,35546,EGS,rubies-egs53-nod-v3,None,0.11083844056794938,1.8783226283322136,0.08825553802547506,0.9926611364569677,,,,,,
1100,34851,UDS,rubies-uds3-nod-v3,None,0.11056893771842036,1.4429382876723094,0.08804181947714897,0.0021577054267953003,,,,,,
1101,56309,EGS,rubies-egs62-nod-v3,None,0.11042679671067747,2.6350129324719704,0.08792909762099958,0.9234243439898806,,,,,,
1102,39024,UDS,rubies-uds1-nod-v3,rubies-uds3-nod-v3,0.11010300473867388,1.580878616913417,0.08767231478880935,5.87810226581383e-57,,,,,,
1103,921,EGS,rubies-egs52-nod-v3,None,0.1098220149165382,2.4029780088935846,0.08744946872955388,0.009991213245642267,,,,,,
1104,42386,UDS,rubies-uds1-nod-v3,None,0.10903349862816905,2.390242354412311,0.08682407934665413,1.8241441466232836e-06,0.0,,,,,
1105,48754,EGS,rubies-egs63-nod-v3,None,0.10887872188968717,1.3652151266751238,0.08670131623080683,3.134336183603929e-08,,,,,,
1106,46453,UDS,rubies-uds3-nod-v3,None,0.10828627295277408,1.8154964465788312,0.0862313888187239,1.4212417580931822e-14,,,,,,
1107,47842,EGS,rubies-egs63-nod-v3,None,0.10820432091069769,1.1253672070961027,0.0861663825083168,0.0,1.0,0.0,,,,
1108,24935,EGS,rubies-egs52-nod-v3,None,0.10810099915655183,2.272285592275143,0.08608442441218545,0.0038305409188510993,,,,,,
1109,71135,EGS,rubies-egs62-nod-v3,None,0.10796575573318183,2.1326738079745913,0.08597714365123264,0.06125761300425018,,,,,,
1110,18057,UDS,rubies-uds33-nod-v3,None,0.10712506789792833,1.531942675215207,0.0853102397104677,1.3347012314047686e-16,,,,,,
1111,10366,EGS,rubies-egs51-nod-v3,None,0.10702209257869853,3.0183581442125704,0.08522854693164025,1.5001038881321205e-17,,,,,,
1112,28515,UDS,rubies-uds43-v4,None,0.1060175636556076,1.5506297808277858,0.08443158306085048,0.9250413568212039,,,,,,
1113,834749,UDS,rubies-uds33-nod-v3,rubies-uds41-nod-v3,0.10514773265894478,3.560826622144971,0.08374141598689075,0.9999999999952325,0.0,,,,,
1114,167757,UDS,rubies-uds31-nod-v3,None,0.1047065530078601,2.149157328541796,0.08339133799933487,0.0041397965311701515,,,,,,
