,srcid,field,root,root-1,sigma,PBroad,PCauchy,REH,AdG,JEG,Comments,final
0,6411,EGS,rubies-egs51-nod-v3,,inf,1.0,3.9056316402136533e-247,3.0,3.0,3.0,"JEG: OK, we should talk about such wimpy lines and if we make any LW cuts",broad
1,13872,EGS,rubies-egs51-nod-v3,,inf,1.0,2.9300464433764436e-221,3.0,2.0,1.0,blue absorber? but also two velocity components to narrow lines? JEG: not just NII?? AdG: definitely not NII,broad
2,15825,EGS,rubies-egs51-nod-v3,,inf,1.0,1.0,3.0,3.0,3.0,JEG: beautiful actual QSO? AdG: bad continuum fit,broad
3,24210,EGS,rubies-egs51-nod-v3,,inf,1.0,0.0,3.0,3.0,3.0,,broad
4,926125,EGS,rubies-egs51-nod-v3,,inf,1.0,0.0,3.0,3.0,3.0,,broad
5,925921,EGS,rubies-egs51-v4,,inf,1.0,3.8873335892619005e-226,3.0,3.0,3.0,would be good to look at this one again in v4,broad
6,4330,EGS,rubies-egs52-nod-v3,,inf,1.0,1.9890584372449193e-124,1.0,1.0,1.0,Large offset between GRISM and PRISM causing issues.,narrow
7,24213,EGS,rubies-egs52-nod-v3,,inf,1.0,3.633499333388248e-21,1.0,1.0,0.0,"Noisy, NII detected, unclear if there is broad absorption",
8,24489,EGS,rubies-egs52-nod-v3,,inf,1.0,0.0,2.0,1.0,1.0,,
9,29489,EGS,rubies-egs52-nod-v3,,inf,1.0,1.3351183684205357e-29,3.0,3.0,3.0,Absorber? JEG: must be quite narrow? AdG +1 for absorption,broad
10,36695,EGS,rubies-egs52-nod-v3,,inf,1.0,3.4004660065704235e-57,0.0,1.0,1.0,Weird continuum; bad fit,narrow
11,37124,EGS,rubies-egs52-nod-v3,,inf,1.0,0.0022038963888183,3.0,3.0,3.0,,broad
12,34978,EGS,rubies-egs53-nod-v3,,inf,1.0,4.926242330399793e-63,3.0,3.0,3.0,"JEG: I would like some kind of zoom on just BL, stretch makes this hard",indef
13,42046,EGS,rubies-egs53-nod-v3,,inf,1.0,0.0,3.0,3.0,3.0,Absorber in Ha and Hb! !! AdG: this is the other source we discussed for Fig 1 :),broad
14,50052,EGS,rubies-egs53-nod-v3,,inf,1.0,0.0,3.0,3.0,3.0,JEG: OIII seems to have a broad base here! +1 (and insane Lya),broad
15,53254,EGS,rubies-egs53-nod-v3,,inf,1.0,2.0286902514334324e-58,3.0,3.0,3.0,perfect example of multi-res fitting!,broad
16,931291,EGS,rubies-egs53-nod-v3,,inf,1.0,1.5092517768307924e-29,3.0,3.0,3.0,Crazy absorber! double check if reduction artefact,broad
17,30308,EGS,rubies-egs53-v4,,inf,1.0,9.528218594471028e-06,,,,,narrow
18,54240,EGS,rubies-egs61-nod-v3,,inf,1.0,7.7262536376455e-142,1.0,1.0,1.0,Probably not,narrow
19,60934,EGS,rubies-egs61-nod-v3,,inf,1.0,3.7071606168122587e-236,3.0,3.0,3.0,Absorber; weaker broad component in OIII?,broad
20,70473,EGS,rubies-egs61-nod-v3,,inf,1.0,0.0,2.0,1.0,1.0,"This is hard, it looks like extra flux, but unclear if BL JEG: agree",broad
21,73610,EGS,rubies-egs61-nod-v3,,inf,1.0,6.664259440266003e-222,3.0,0.0,0.0,looks like NII?,narrow
22,55604,EGS,rubies-egs61-v4,,inf,1.0,0.0,3.0,3.0,3.0,absorbtion in Hbeta (this was also in Wang+ 2024b),broad
23,42232,EGS,rubies-egs62-nod-v3,rubies-egs63-nod-v3,inf,1.0,5.21266791711425e-53,3.0,3.0,3.0,Absorber? needs zoom-in of broad base,broad
24,50812,EGS,rubies-egs62-nod-v3,,inf,1.0,1.2996743126384553e-12,3.0,3.0,3.0,Hbeta fit looks really bad? other lines ok,indef
25,60052,EGS,rubies-egs62-nod-v3,,inf,1.0,1.7830770264080227e-32,3.0,1.0,1.0,need zoom-in of broad base to confirm JEG: this is an example for a Lorentz fit,
26,67056,EGS,rubies-egs62-nod-v3,,inf,1.0,0.0139345276327912,0.0,0.0,1.0,too noisy; fit gets continuum wrong? also Hbeta somehow not fit?,narrow
27,67278,EGS,rubies-egs62-nod-v3,,inf,1.0,5.675134064200662e-18,0.0,0.0,0.0,"Continuum offsets between the dispersers, not convinced",
28,948917,EGS,rubies-egs62-nod-v3,,inf,1.0,0.0,3.0,3.0,3.0,,broad
29,28812,EGS,rubies-egs63-nod-v3,,inf,1.0,9.05806079822628e-145,3.0,3.0,3.0,Absorber +1,broad
30,45502,EGS,rubies-egs63-nod-v3,,inf,1.0,3.574787818880941e-173,3.0,2.0,1.0,need zoom in JEG: Check Lorentz,broad
31,49140,EGS,rubies-egs63-nod-v3,,inf,1.0,0.0,3.0,3.0,3.0,Absorber! JEG Beautiful! -- this is our universe breaker,broad
32,42803,EGS,rubies-egs63-v4,,inf,1.0,6.795358576705741e-50,3.0,3.0,2.0,"Hard to fit PRISM without it, look at v4!",broad
33,19484,UDS,rubies-uds1-nod-v3,,inf,1.0,2.381649140689225e-07,3.0,3.0,3.0,,broad
34,29601,UDS,rubies-uds1-nod-v3,rubies-uds41-nod-v3,inf,1.0,0.0,1.0,1.0,0.0,"Noisy, I don't know if I trst it",narrow
35,31747,UDS,rubies-uds1-nod-v3,,inf,1.0,0.999906861427676,3.0,3.0,3.0,"weird line profile, probs noise not absorption",broad
36,44043,UDS,rubies-uds1-nod-v3,,inf,1.0,1.4502066700991088e-75,3.0,3.0,3.0,Absorbers?,broad
37,45452,UDS,rubies-uds1-nod-v3,,inf,1.0,9.587016023813438e-139,1.0,0.0,0.0,"OII is broader than Ha, so code is fitting with broad line JEG: Lorentz",narrow
38,35376,UDS,rubies-uds2-nod-v3,rubies-uds1-nod-v3,inf,1.0,0.0,1.0,1.0,1.0,Has another spectrum too!,narrow
39,36810,UDS,rubies-uds2-nod-v3,,inf,1.0,0.0,3.0,1.0,1.0,not convinced?,narrow
40,174752,UDS,rubies-uds21-nod-v3,,inf,1.0,0.0,3.0,3.0,3.0,,broad
41,180422,UDS,rubies-uds21-nod-v3,,inf,1.0,1.0,0.0,0.0,0.0,"Too much noise JEG: I'm confsed. line very strong in PRISM, why gone in grating?; reduction issues?",
42,182791,UDS,rubies-uds21-nod-v3,,inf,1.0,1.0233353168155196e-179,3.0,3.0,3.0,Absorber? +1 absorption,broad
43,970351,UDS,rubies-uds21-nod-v3,,inf,1.0,9.275186367703977e-16,2.0,2.5,2.0,Pretty convincing for prism only; g395m missing,
44,167396,UDS,rubies-uds21-v4,,inf,1.0,3.146409482501847e-27,,,,,narrow
45,920396,UDS,rubies-uds21-v4,,inf,1.0,7.374994111650924e-74,,,,,broad
46,119957,UDS,rubies-uds22-nod-v3,,inf,1.0,8.849967739427146e-26,3.0,3.0,3.0,BEAUTIFUL,broad
47,139709,UDS,rubies-uds22-nod-v3,,inf,1.0,6.500178339589435e-228,3.0,3.0,3.0,,broad
48,143683,UDS,rubies-uds22-nod-v3,,inf,1.0,0.0,3.0,2.0,3.0,,broad
49,152856,UDS,rubies-uds22-nod-v3,,inf,1.0,4.889833119913945e-53,0.0,1.0,0.0,Wrong z?,narrow
50,919440,UDS,rubies-uds22-v4,,inf,1.0,1.7897618159485998e-52,3.0,3.0,3.0,broad Ha in v4 (ID 919440),broad
51,147411,UDS,rubies-uds23-nod-v3,,inf,1.0,0.1604779992644829,3.0,3.0,3.0,,indef
52,166271,UDS,rubies-uds23-nod-v3,,inf,1.0,5.959161422177121e-35,3.0,3.0,3.0,,broad
53,172350,UDS,rubies-uds23-nod-v3,,inf,1.0,7.193436265279307e-116,3.0,3.0,3.0,absorption? need zoom,broad
54,144195,UDS,rubies-uds23-v4,,inf,1.0,1.0,2.0,1.0,1.0,Looks broad in v4?; check v4 very interesting SED,broad
55,46566,UDS,rubies-uds3-nod-v3,,inf,1.0,4.241083998285017e-110,3.0,2.0,2.0,JEG: this must be right at the limit?,broad
56,47509,UDS,rubies-uds3-nod-v3,,inf,1.0,1.034180526518193e-213,2.0,3.0,3.0,revisit JEG: this looks ok to me?,broad
57,50716,UDS,rubies-uds3-nod-v3,,inf,1.0,2.5654547616804547e-17,3.0,3.0,3.0,,broad
58,150323,UDS,rubies-uds31-nod-v3,,inf,1.0,4.074506700943368e-05,3.0,3.0,3.0,,broad
59,154183,UDS,rubies-uds31-nod-v3,,inf,1.0,0.9999999999999998,3.0,3.0,3.0,JEG: beautiful LRD -- it's the BH*/ Cliff/ whatever :) + absorption,broad
60,162611,UDS,rubies-uds31-nod-v3,,inf,1.0,1.384174394998982e-88,1.0,0.0,1.0,,narrow
61,171824,UDS,rubies-uds31-nod-v3,,inf,1.0,9.127650605098101e-66,2.5,2.0,2.0,hard without the OIII,indef
62,140480,UDS,rubies-uds31-v4,,inf,1.0,1.6195761466707706e-15,,,,,
63,981721,UDS,rubies-uds31-v4,rubies-uds23-v4,inf,1.0,2.2270369146341658e-37,3.0,3.0,3.0,"Noisy, broad in v4?; g395m missing; check v4 for Ha!",broad
64,153207,UDS,rubies-uds32-nod-v3,,inf,1.0,1.6866550482800525e-21,2.0,1.0,1.0,Maybe? JEG: I think that is the narrow line shape,
65,966096,UDS,rubies-uds32-nod-v3,,inf,1.0,2.5422250907991868e-06,3.0,3.0,3.0,,
66,29813,UDS,rubies-uds33-nod-v3,,inf,1.0,1.8383807785735684e-120,3.0,3.0,3.0,absorption?,broad
67,53692,UDS,rubies-uds33-nod-v3,,inf,1.0,4.630996443645651e-16,3.0,3.0,2.0,Shows broad lines here but not its its other spectrum <-- that's because of duplicate srcids JEG: pretty noisy no?,
68,822719,UDS,rubies-uds33-v4,,inf,1.0,1.3476576552127915e-41,,,,,
69,5496,UDS,rubies-uds41-nod-v3,,inf,1.0,2.3026806631039962e-43,3.0,3.0,2.0,,broad
70,23489,UDS,rubies-uds41-nod-v3,,inf,1.0,1.5984025706070675e-54,1.5,2.0,1.5,Revisit; slightly broadened but definitely not AGN,indef
71,24447,UDS,rubies-uds41-nod-v3,,inf,1.0,1.220420650482273e-51,3.0,3.0,3.0,"Plotting is weird, but def a BL",broad
72,39136,UDS,rubies-uds41-nod-v3,,inf,1.0,3.558783226003252e-64,2.0,1.0,1.0,,narrow
73,42658,UDS,rubies-uds41-nod-v3,,inf,1.0,5.524564864594642e-54,3.0,3.0,3.0,,broad
74,8895,UDS,rubies-uds42-nod-v3,,inf,1.0,1.861582672955548e-68,3.0,2.0,2.0,,broad
75,10036,UDS,rubies-uds42-nod-v3,,inf,1.0,3.8018758370418105e-13,3.0,3.0,3.0,,broad
76,14947,UDS,rubies-uds42-nod-v3,,inf,1.0,2.858197370771565e-171,2.0,3.0,3.0,Noisy,broad
77,19521,UDS,rubies-uds42-nod-v3,rubies-uds41-nod-v3,inf,1.0,3.64044183646952e-181,3.0,3.0,2.0,JEG: broad base?,broad
78,19785,UDS,rubies-uds42-nod-v3,,inf,1.0,1.3472488095535007e-20,3.0,3.0,2.0,SII really helps here! strong NII? JEG: not convinced this is broad. very boxy profile,broad
79,22304,UDS,rubies-uds42-nod-v3,,inf,1.0,1.556613775244517e-111,2.0,2.0,1.0,Need to follow-up,indef
80,23438,UDS,rubies-uds42-nod-v3,,inf,1.0,9.406262911654612e-17,3.0,3.0,3.0,,broad
81,807469,UDS,rubies-uds42-nod-v3,,inf,1.0,1.745722702343535e-294,,,,,broad
82,830237,UDS,rubies-uds42-nod-v3,,inf,1.0,2.1756811027028213e-22,3.0,2.0,2.0,Scaling issues but looks good; missing prism (check duplicate spectrum in uds41 26611),
83,19112,UDS,rubies-uds42-v4,,inf,1.0,1.7061666167268042e-148,2.0,3.0,3.0,Might be broad in v4; v4 looks good,broad
84,17604,UDS,rubies-uds43-nod-v3,,inf,1.0,5.793243630082581e-63,3.0,3.0,3.0,JEG: asymmetric?,broad
85,35974,UDS,rubies-uds43-nod-v3,,inf,1.0,3.882041848430774e-102,3.0,3.0,1.0,JEG: that's impossible,broad
86,848745,UDS,rubies-uds43-v4,,inf,1.0,1.1859690423266036e-60,1.0,,,,narrow
87,921025,EGS,rubies-egs53-nod-v3,,8.209536151601387,0.9999999999999998,0.0,3.0,2.0,2.0,JEG: FWHM very narrow/this looks marginal to me. +1 similar weak broad base in OIII 5008,
88,961025,UDS,rubies-uds31-nod-v3,,8.076571004130123,0.9999999999999992,3.64678502321497e-139,2.5,2.0,2.0,"some residual in OIII, possibly also broad base",
89,24948,EGS,rubies-egs52-nod-v3,,7.991573950493904,0.9999999999999988,1.1292135584157326e-06,3.0,3.0,2.0,JEG: convincing?,
90,61496,EGS,rubies-egs61-nod-v3,,7.972551664431486,0.9999999999999984,2.3033923699172714e-08,3.0,3.0,3.0,,
91,33938,UDS,rubies-uds1-nod-v3,rubies-uds2-nod-v3,7.941444487415979,0.999999999999998,1.059853774311532e-18,1.5,1.0,1.0,Revisit,
92,959367,EGS,rubies-egs62-v4,rubies-egs63-v4,7.928367942870712,0.9999999999999978,2.73027165249532e-50,3.0,3.0,3.0,Ha in g395m in v4 JEG: good example for PRISM?,
93,42289,UDS,rubies-uds3-nod-v3,,7.916520712471189,0.9999999999999976,1.607542872079804e-18,3.0,1.0,1.0,weird BL shape,
94,40870,EGS,rubies-egs63-nod-v3,,7.79503047631873,0.9999999999999936,1.0408605918957366e-14,1.0,1.0,1.0,,
95,58197,EGS,rubies-egs61-nod-v3,,7.774919892375717,0.9999999999999925,6.9131361939510445e-56,0.0,0.0,0.0,Degeneracy,
96,17146,EGS,rubies-egs63-nod-v3,,7.63462111057387,0.9999999999999774,2.0626908596497475e-49,3.0,2.0,2.0,JEG: really marginal,
97,46724,EGS,rubies-egs62-v4,,7.610463418327067,0.9999999999999728,7.42942994143029e-27,2.0,3.0,2.0,Revisit with extended coverage in v4; check if absorption in v4,
98,58237,EGS,rubies-egs62-nod-v3,,7.507220107234509,0.9999999999999396,5.098908151860958e-10,3.0,3.0,1.0,"whopping NII JEG: worth discussion, I don't believe this one.",
99,19735,UDS,rubies-uds43-nod-v3,,7.313977753955001,0.9999999999997408,2.5302193567524396e-15,1.5,2.0,1.5,redshift is off; broad but weird fit,
100,36171,UDS,rubies-uds42-nod-v3,,7.253950764207225,0.9999999999995952,0.3751473711429758,2.0,2.0,2.0,,
101,41683,EGS,rubies-egs53-nod-v3,,7.223072202034191,0.9999999999994916,7.382977477837056e-11,3.0,2.0,2.0,JEG: Lorentz,
102,30969,UDS,rubies-uds43-nod-v3,,7.1589989218669485,0.9999999999991872,0.0015193723718157,2.0,2.0,1.0,Tough one,
103,952625,EGS,rubies-egs61-nod-v3,,7.06021532156644,0.9999999999983376,6.197518173675968e-33,3.0,2.0,2.0,,
104,12142,UDS,rubies-uds42-nod-v3,,6.901364277412621,0.9999999999948496,1.6449183976958095e-132,2.0,1.0,1.0,Revisit,
105,125453,UDS,rubies-uds22-nod-v3,,6.89872492524832,0.9999999999947528,0.0,2.0,1.0,0.0,Very slightly broad??,
106,46318,EGS,rubies-egs62-nod-v3,,6.81532757757002,0.9999999999905952,7.929366306531141e-32,2.0,2.0,2.0,"Looks broad in both H, but weird",
107,115015,UDS,rubies-uds22-nod-v3,,6.8016489612486595,0.9999999999896572,0.0,2.0,2.0,1.0,no way,
108,59971,UDS,rubies-uds2-nod-v3,,6.7893002063919345,0.999999999988732,1.0657444978154923e-34,2.0,3.0,3.0,,
109,38328,UDS,rubies-uds33-nod-v3,,6.741420408902289,0.9999999999843154,5.516212364805211e-15,3.0,3.0,2.0,,
110,60873,EGS,rubies-egs62-nod-v3,,6.709513086077981,0.9999999999804724,0.0,3.0,1.0,1.0,,
111,148866,UDS,rubies-uds23-nod-v3,,6.667661102605295,0.9999999999740088,0.9990407082290482,3.0,3.0,2.0,equally broad OIII JEG: I'd try with Lorentz,
112,72526,EGS,rubies-egs61-nod-v3,,6.580437877600268,0.9999999999530936,0.0,2.0,2.0,1.0,"if broad, def not AGN",
113,919107,EGS,rubies-egs52-v4,,6.5111458693052615,0.9999999999254204,1.187878813129772e-122,,,,,
114,44952,UDS,rubies-uds1-nod-v3,rubies-uds2-nod-v3,6.469358353903479,0.99999999990158,4.992922439127752e-14,3.0,3.0,2.0,JEG: broad NL base?,
115,840721,UDS,rubies-uds42-nod-v3,,6.37498974850743,0.9999999998170248,6.761610582115683e-11,2.0,3.0,2.0,Prism only; g395m data exist but not included,
116,52613,EGS,rubies-egs53-nod-v3,,6.369630982628187,0.9999999998105163,7.192267317819796e-161,3.0,3.0,2.0,"JEG: I agree there is a very small excess, but since there are no other narrow lines I don't think we know if it is broad",
117,927271,EGS,rubies-egs51-nod-v3,,6.0968052442393805,0.9999999989179078,6.374105624912634e-206,2.0,2.0,2.0,,
118,164243,UDS,rubies-uds21-nod-v3,,6.08141889164782,0.9999999988087638,0.0,1.0,0.0,,,
119,66489,UDS,rubies-uds3-nod-v3,,5.9886619815114885,0.9999999978842564,0.0,2.0,0.0,0.0,Teensy tiny?,
120,9809,EGS,rubies-egs52-nod-v3,,5.964442707367821,0.9999999975452962,1.0,3.0,3.0,3.0,Wrong input z; broad OIII - this is the example dusty SB for Fig 1 of paper!,
121,17301,EGS,rubies-egs52-nod-v3,,5.866066178121061,0.9999999955374426,2.6829439162811305e-72,2.0,2.0,1.0,,
122,167741,UDS,rubies-uds23-nod-v3,,5.807607751191967,0.9999999936628232,1.0,3.0,3.0,3.0,,
123,62302,EGS,rubies-egs62-nod-v3,,5.786023087829506,0.9999999927927689,8.142867773939554e-25,2.0,2.0,1.0,,
124,56069,EGS,rubies-egs62-nod-v3,,5.675497206998506,0.99999998617136,5.434787393083568e-47,1.0,1.0,1.0,,
125,55379,EGS,rubies-egs62-nod-v3,,5.656538115792151,0.999999984554331,6.9034327671545596e-18,0.0,1.0,0.0,Looks like contamination in MR,
126,130625,UDS,rubies-uds22-nod-v3,,5.56769102676223,0.9999999741862982,4.680512029127073e-264,3.0,2.0,0.0,two sources,
127,9779,UDS,rubies-uds41-nod-v3,,5.5653106843242774,0.9999999738314252,0.0,3.0,1.0,1.0,v4 has OIII in G395M with small broad base,
128,45965,EGS,rubies-egs63-v4,,5.444940080861947,0.9999999481771726,0.0,0.0,,,,
129,920,EGS,rubies-egs52-nod-v3,,5.390418051724516,0.9999999297060346,1.222058967492502e-269,3.0,1.0,2.0,JEG: too weak for me to trust at this stretch AdG: very weak; SF outflow?,
130,841944,UDS,rubies-uds41-v4,,5.383482313268365,0.9999999269415708,1.1993962336789118e-137,,0.0,,narrow Ha in v4,
131,42150,UDS,rubies-uds2-v4,,5.33634233985887,0.9999999051597378,2.1133192031141064e-06,0.0,1.0,,,
132,922409,EGS,rubies-egs53-v4,,5.290140412571888,0.9999998777775072,0.0,,,,,
133,143741,UDS,rubies-uds23-v4,,5.287133150408224,0.999999875751798,2.1637354690909675e-26,,,,,
134,60403,EGS,rubies-egs63-nod-v3,,5.250530152779267,0.999999848337925,2.2461120023165237e-12,1.5,0.0,0.0,,
135,53452,UDS,rubies-uds3-nod-v3,,5.136340766345573,0.9999997198605014,9.702987183629935e-80,3.0,2.0,1.0,,
136,60452,UDS,rubies-uds2-nod-v3,,5.104940107819561,0.9999996691007004,3.998480672473515e-31,3.0,1.0,1.0,don't understand why 3?,
137,31727,UDS,rubies-uds1-nod-v3,,5.090741136400031,0.999999643333326,1.1997318284022378e-36,3.0,2.0,1.0,,
138,143498,UDS,rubies-uds31-nod-v3,,5.0885279211468655,0.9999996391463416,1.331533328298151e-198,2.0,3.0,1.5,interesting SII ratio,
139,921758,UDS,rubies-uds32-nod-v3,,5.00939877562718,0.9999994539966504,6.749079409112318e-99,1.0,0.0,0.0,,
140,72846,EGS,rubies-egs62-nod-v3,,4.933210227643183,0.9999991911098886,0.0,1.0,0.0,0.0,,
141,184757,UDS,rubies-uds31-nod-v3,,4.932979219159013,0.9999991901522584,5.886320235777196e-05,2.0,2.0,1.0,,
142,41926,EGS,rubies-egs63-nod-v3,,4.904380791257535,0.999999062774814,2.7484689405939673e-46,3.0,3.0,1.0,Lorentz fit just as good?,
143,40579,UDS,rubies-uds1-v4,rubies-uds2-v4,4.899055236498718,0.9999990370142818,0.9999760002120448,3.0,3.0,3.0,the BRD;2nd spectrum of BRD,
144,916674,UDS,rubies-uds1-nod-v3,,4.838119177086168,0.9999986892645546,1.1936326781979932e-08,3.0,3.0,3.0,,
145,977908,EGS,rubies-egs62-nod-v3,,4.819558259690452,0.999998561235656,1.0,0.0,1.0,0.0,Weird noisy object,
146,47482,EGS,rubies-egs53-nod-v3,,4.778638585157169,0.9999982351390004,7.573192612995215e-96,1.0,0.0,0.0,Revisit,
147,821092,UDS,rubies-uds33-nod-v3,,4.770822571905216,0.9999981652489532,4.615993574667527e-84,0.0,0.0,0.0,Contamination line messing with fit?,
148,36375,EGS,rubies-egs62-nod-v3,,4.720385017819279,0.99999764601355,4.478542028834282e-33,0.0,0.0,0.0,,
149,42482,EGS,rubies-egs53-nod-v3,,4.713106465449609,0.9999975603135436,1.0,2.0,1.0,1.0,,
150,38859,EGS,rubies-egs62-nod-v3,rubies-egs63-nod-v3,4.686624911764966,0.9999972225267284,5.194776709615495e-19,,,,,
151,20294,UDS,rubies-uds41-nod-v3,,4.674131035605742,0.9999970479918144,2.50460383592516e-253,2.0,2.0,0.0,,
152,17493,EGS,rubies-egs52-nod-v3,,4.592372516223637,0.9999956176478386,3.4582022956743324e-19,2.0,2.0,2.0,"JEG: tough, only Ha",
153,41571,UDS,rubies-uds41-nod-v3,,4.589071942327296,0.9999955477902036,0.5039642043248744,2.0,2.0,2.0,,
154,24306,EGS,rubies-egs53-nod-v3,,4.52026530988945,0.9999938237819817,1.1747512640707532e-157,3.0,3.0,2.0,"JEG: pretty weak, no?",
155,57375,EGS,rubies-egs63-nod-v3,,4.501926080262057,0.9999932659595852,0.9636619876773752,2.0,2.0,1.0,,
156,27965,EGS,rubies-egs53-nod-v3,,4.4984924415597405,0.9999931562970804,0.9722724460070856,1.5,1.0,1.0,,
157,20451,UDS,rubies-uds43-v4,,4.483816634320525,0.9999926680326788,4.229120283392411e-176,,,,,
158,176292,UDS,rubies-uds21-v4,,4.4624056046436555,0.9999918955366148,0.9999817920319938,0.0,0.0,,,
159,13014,UDS,rubies-uds1-nod-v3,,4.403626463514959,0.9999893543820558,8.397517183382627e-67,1.5,2.0,1.5,,
160,5392,EGS,rubies-egs51-nod-v3,,4.402981463172569,0.999989322670784,0.0024401312252854,1.0,2.0,2.0,,
161,967770,UDS,rubies-uds21-nod-v3,,4.393701158728168,0.9999888563022136,0.9939647293254944,2.5,2.5,2.0,,
162,63183,EGS,rubies-egs62-nod-v3,,4.392341605739552,0.9999887863677795,0.997930050734428,3.0,2.0,2.0,Prism only,
163,34411,UDS,rubies-uds43-nod-v3,,4.339763599639133,0.9999857363923856,2.2540495909105447e-16,1.5,2.0,1.5,,
164,11752,EGS,rubies-egs52-nod-v3,,4.3225111131394325,0.9999845736689582,0.9999963554297292,,,,,
165,37741,UDS,rubies-uds3-nod-v3,,4.280183405272775,0.9999813260640752,2.6674776453890812e-84,1.0,0.0,0.0,,
166,45893,UDS,rubies-uds1-nod-v3,rubies-uds2-nod-v3,4.272231307039383,0.999980647332384,3.969636077873776e-132,2.0,1.0,0.0,Small if true,
167,942618,EGS,rubies-egs52-nod-v3,,4.259996007016933,0.9999795569444244,8.670301719103077e-101,0.0,1.0,0.0,Absorption,
168,21116,EGS,rubies-egs52-nod-v3,,4.258533448348359,0.9999794227566478,2.949716449131001e-171,1.0,2.0,,optimistic,
169,928474,UDS,rubies-uds1-v4,,4.250994976949607,0.999978717705832,3.1264790260958666e-10,3.0,3.0,2.0,"Really bad offset between Prism and Grating, but a broad line probably; needs refitting - possible absorption in Ha JEG: I'd try with Lorentz. Looks like NII is quite strong.",
170,23343,EGS,rubies-egs51-nod-v3,,4.2276187507435505,0.99997638224671,1.5706969275804942e-24,,,,,
171,48449,UDS,rubies-uds2-nod-v3,,4.2233336137359,0.9999759284904676,7.296731932634726e-55,2.0,1.0,,,
172,180464,UDS,rubies-uds31-nod-v3,,4.2110536900975974,0.9999745817678634,8.080275907718315e-67,1.0,1.0,,,
173,31308,EGS,rubies-egs52-nod-v3,,4.182005827270376,0.9999711051437796,0.8660996963298603,1.0,1.0,,,
174,4067,EGS,rubies-egs52-nod-v3,,4.142342038521262,0.9999656222865072,5.0562588049337565e-123,1.0,0.0,,Too noisy,
175,24176,EGS,rubies-egs63-nod-v3,,4.135489839325808,0.9999645801712383,1.6550470332220734e-32,3.0,3.0,2.0,JEG: that is tough for me.,
176,28485,UDS,rubies-uds41-nod-v3,,4.069609388155972,0.9999529079747268,1.362128167273741e-227,2.0,1.0,0.0,,
177,23537,UDS,rubies-uds43-nod-v3,,3.9952253436186376,0.9999353672526172,6.047535269524492e-87,1.0,1.0,,Borderline,
178,19425,UDS,rubies-uds43-nod-v3,rubies-uds42-nod-v3,3.992240306370317,0.999934548005276,0.0225215409510322,2.0,2.0,2.0,,
179,960550,EGS,rubies-egs63-nod-v3,rubies-egs62-nod-v3,3.9545395659133,0.9999233178182012,9.551798994228511e-29,2.0,1.0,1.0,maybe?,
180,71603,EGS,rubies-egs62-nod-v3,,3.909399843295144,0.9999074742927704,4.0973534265455604e-58,0.0,0.0,,,
181,67001,EGS,rubies-egs61-nod-v3,,3.9091118295428697,0.9999073639235152,7.269373906955859e-188,1.0,0.0,,,
182,32426,UDS,rubies-uds41-nod-v3,,3.903193915336426,0.9999050684166912,5.4623536602485855e-61,2.0,2.0,1.5,JEG: less convinced here,
183,181572,UDS,rubies-uds31-nod-v3,,3.872018759436376,0.9998920623575202,0.3980465857816863,2.0,1.0,,"Weird Ha, absorber?; reduction issues?",
184,20515,UDS,rubies-uds41-nod-v3,,3.8678178167310304,0.9998901863433968,7.174969199759212e-141,1.0,1.0,,Broad OIII?,
185,19489,EGS,rubies-egs51-nod-v3,,3.757658547451345,0.9998284893031492,2.7202191264103797e-39,1.0,0.0,,Broad OIII,
186,42660,EGS,rubies-egs52-nod-v3,,3.7395982845412017,0.9998156854275198,3.7884542818214258e-121,,,,,
187,69475,EGS,rubies-egs61-nod-v3,,3.719822107145951,0.999800636852827,1.2835826331467944e-47,3.0,2.0,2.0,,
188,37403,UDS,rubies-uds1-nod-v3,,3.718974802565606,0.9997999669972674,2.098959087486872e-80,2.0,1.0,1.0,JEG: broad bases?,
189,25943,EGS,rubies-egs63-nod-v3,,3.706743816593203,0.9997900588828724,1.4733851275618847e-273,2.0,2.0,,"need zoom in, broad base?",
190,69412,EGS,rubies-egs62-nod-v3,,3.706683202010789,0.9997900086516444,0.0,3.0,2.0,2.0,Looks good on closer inspection; small hump in OIII? JEG: I think broad bases on NL here,
191,23466,UDS,rubies-uds33-nod-v3,,3.688132930007775,0.999774094371316,8.743544764964185e-27,,,,,
192,988636,EGS,rubies-egs61-nod-v3,,3.683816423910093,0.999770232254854,0.0,1.5,1.0,,,
193,144913,UDS,rubies-uds31-v4,,3.677897205099822,0.9997648353086064,1.771859462972344e-42,,,,,
194,951669,UDS,rubies-uds3-v4,,3.657054692603429,0.9997448700414536,2.6484692155866327e-56,,,,,
195,123097,UDS,rubies-uds22-nod-v3,,3.6463081170510514,0.999733965036106,0.0,2.0,2.0,1.0,small if true; bet good money OIII is equally broad,
196,37705,EGS,rubies-egs63-nod-v3,,3.605686130614344,0.9996886707522272,4.878490921989727e-96,1.0,2.0,,maybe?,
197,42440,EGS,rubies-egs61-nod-v3,rubies-egs52-nod-v3,3.590482387008795,0.9996699334651156,2.3358161526720514e-15,2.0,2.0,1.0,JEG: I think narrow line needed here,
198,48156,EGS,rubies-egs61-nod-v3,,3.508212146228676,0.99954887085346,8.297712474649118e-91,1.0,1.0,,,
199,947203,UDS,rubies-uds31-v4,,3.4938314778933903,0.9995238585238444,6.985657134727471e-26,,,,,
